ID,Type,Date,Time,Source,Latitude,Longitude
6D228831,Single_Gunshot,8/17/2018,20:26:50,WashingtonDC6D,38.894,-76.919
6D228840,Multiple_Gunshots,8/18/2018,0:53:34,WashingtonDC6D,38.886,-76.949
6D228841,Multiple_Gunshots,8/18/2018,1:54:27,WashingtonDC6D,38.865,-76.95
7D295021,Multiple_Gunshots,8/18/2018,2:20:34,WashingtonDC7D,38.863,-76.989
6D228842,Single_Gunshot,8/18/2018,2:36:23,WashingtonDC6D,38.878,-76.96
6D228843,Single_Gunshot,8/18/2018,2:36:35,WashingtonDC6D,38.877,-76.958
6D228846,Multiple_Gunshots,8/18/2018,2:49:01,WashingtonDC6D,38.897,-76.929
7D295025,Multiple_Gunshots,8/18/2018,2:51:58,WashingtonDC7D,38.836,-77.005
6D228847,Gunshot_or_Firecracker,8/18/2018,3:02:07,WashingtonDC6D,38.904,-76.925
7D295026,Multiple_Gunshots,8/18/2018,3:35:30,WashingtonDC7D,38.843,-76.987
7D295027,Single_Gunshot,8/18/2018,3:35:35,WashingtonDC7D,38.842,-76.987
6D228848,Single_Gunshot,8/18/2018,3:40:29,WashingtonDC6D,38.886,-76.948
5D98009,Multiple_Gunshots,8/18/2018,14:46:51,WashingtonDC5D,38.904,-77.011
4D75532,Single_Gunshot,8/18/2018,16:47:07,WashingtonDC4D,38.957,-77.028
7D295069,Multiple_Gunshots,8/18/2018,20:00:06,WashingtonDC7D,38.834,-77.002
7D295085,Single_Gunshot,8/18/2018,20:21:59,WashingtonDC7D,38.852,-76.966
6D228866,Multiple_Gunshots,8/18/2018,20:26:29,WashingtonDC6D,38.891,-76.952
7D295106,Single_Gunshot,8/18/2018,21:11:39,WashingtonDC7D,38.849,-76.98
6D228875,Multiple_Gunshots,8/18/2018,21:56:27,WashingtonDC6D,38.896,-76.937
3D75065,Multiple_Gunshots,8/18/2018,22:06:10,WashingtonDC3D,38.925,-77.031
6D228877,Single_Gunshot,8/18/2018,22:08:18,WashingtonDC6D,38.901,-76.924
7D295153,Multiple_Gunshots,8/19/2018,0:00:46,WashingtonDC7D,38.852,-76.963
5D98031,Multiple_Gunshots,8/19/2018,0:40:07,WashingtonDC5D,38.905,-77.012
6D228906,Multiple_Gunshots,8/19/2018,1:42:32,WashingtonDC6D,38.889,-76.956
5D98034,Single_Gunshot,8/19/2018,4:01:21,WashingtonDC5D,38.926,-77.007
6D228910,Multiple_Gunshots,8/19/2018,5:19:37,WashingtonDC6D,38.884,-76.927
3D75082,Single_Gunshot,8/19/2018,18:27:35,WashingtonDC3D,38.907,-77.023
6D228918,Gunshot_or_Firecracker,8/19/2018,19:39:36,WashingtonDC6D,38.895,-76.918
6D228925,Multiple_Gunshots,8/19/2018,20:11:00,WashingtonDC6D,38.88,-76.937
7D295207,Single_Gunshot,8/19/2018,21:00:37,WashingtonDC7D,38.846,-76.996
6D228950,Single_Gunshot,8/19/2018,22:21:56,WashingtonDC6D,38.904,-76.95
6D228951,Single_Gunshot,8/20/2018,0:26:36,WashingtonDC6D,38.88,-76.929
7D295222,Single_Gunshot,8/20/2018,0:58:59,WashingtonDC7D,38.831,-76.994
6D228979,Single_Gunshot,8/20/2018,19:22:49,WashingtonDC6D,38.896,-76.939
6D228980,Multiple_Gunshots,8/20/2018,20:20:45,WashingtonDC6D,38.883,-76.938
6D228983,Multiple_Gunshots,8/20/2018,20:41:33,WashingtonDC6D,38.888,-76.922
7D295271,Single_Gunshot,8/20/2018,20:47:35,WashingtonDC7D,38.83,-77
1D104850,Multiple_Gunshots,8/20/2018,21:15:19,WashingtonDC1D,38.875,-77.012
6D228988,Single_Gunshot,8/20/2018,21:43:49,WashingtonDC6D,38.889,-76.932
7D295283,Single_Gunshot,8/20/2018,22:35:42,WashingtonDC7D,38.841,-76.992
6D228997,Single_Gunshot,8/21/2018,0:48:58,WashingtonDC6D,38.906,-76.949
7D295291,Gunshot_or_Firecracker,8/21/2018,10:07:35,WashingtonDC7D,38.837,-77.005
7D295292,Single_Gunshot,8/21/2018,10:07:39,WashingtonDC7D,38.837,-77.005
7D295311,Single_Gunshot,8/21/2018,20:57:46,WashingtonDC7D,38.841,-76.992
6D229030,Single_Gunshot,8/22/2018,1:25:59,WashingtonDC6D,38.882,-76.961
6D229031,Multiple_Gunshots,8/22/2018,2:00:27,WashingtonDC6D,38.906,-76.948
6D229032,Single_Gunshot,8/22/2018,2:47:16,WashingtonDC6D,38.885,-76.96
4D75588,Multiple_Gunshots,8/22/2018,15:57:13,WashingtonDC4D,38.944,-77.024
7D295332,Multiple_Gunshots,8/22/2018,19:00:30,WashingtonDC7D,38.842,-76.987
6D229065,Single_Gunshot,8/22/2018,21:27:12,WashingtonDC6D,38.889,-76.938
7D295354,Multiple_Gunshots,8/22/2018,22:31:54,WashingtonDC7D,38.832,-77.003
7D295355,Single_Gunshot,8/22/2018,22:48:21,WashingtonDC7D,38.842,-76.993
5D98094,Multiple_Gunshots,8/23/2018,0:02:27,WashingtonDC5D,38.923,-76.978
5D98095,Multiple_Gunshots,8/23/2018,0:02:30,WashingtonDC5D,38.924,-76.995
7D295379,Multiple_Gunshots,8/23/2018,11:51:06,WashingtonDC7D,38.842,-76.987
7D295397,Single_Gunshot,8/23/2018,18:55:32,WashingtonDC7D,38.827,-77.001
6D229097,Single_Gunshot,8/23/2018,20:07:52,WashingtonDC6D,38.897,-76.928
6D229102,Multiple_Gunshots,8/23/2018,20:56:32,WashingtonDC6D,38.876,-76.955
6D229107,Multiple_Gunshots,8/23/2018,21:46:56,WashingtonDC6D,38.869,-76.949
6D229108,Multiple_Gunshots,8/23/2018,22:48:07,WashingtonDC6D,38.886,-76.952
7D295416,Single_Gunshot,8/23/2018,23:20:01,WashingtonDC7D,38.853,-76.97
7D295418,Multiple_Gunshots,8/23/2018,23:37:14,WashingtonDC7D,38.844,-76.999
7D295419,Multiple_Gunshots,8/23/2018,23:37:17,WashingtonDC7D,38.845,-76.998
7D295421,Single_Gunshot,8/24/2018,0:06:31,WashingtonDC7D,38.851,-76.973
6D229115,Multiple_Gunshots,8/24/2018,0:37:34,WashingtonDC6D,38.885,-76.961
7D295425,Multiple_Gunshots,8/24/2018,4:42:27,WashingtonDC7D,38.869,-76.979
6D229122,Multiple_Gunshots,8/24/2018,4:42:27,WashingtonDC6D,38.869,-76.979
7D295427,Multiple_Gunshots,8/24/2018,4:49:05,WashingtonDC7D,38.869,-76.979
6D229123,Multiple_Gunshots,8/24/2018,4:49:05,WashingtonDC6D,38.869,-76.979
6D229124,Multiple_Gunshots,8/24/2018,4:49:11,WashingtonDC6D,38.869,-76.979
6D229125,Multiple_Gunshots,8/24/2018,5:26:11,WashingtonDC6D,38.881,-76.935
7D295461,Single_Gunshot,8/24/2018,10:44:14,WashingtonDC7D,38.865,-76.978
3D75139,Multiple_Gunshots,8/24/2018,14:54:34,WashingtonDC3D,38.907,-77.018
7D295481,Gunshot_or_Firecracker,8/24/2018,16:41:20,WashingtonDC7D,38.839,-76.99
5D98149,Single_Gunshot,8/24/2018,19:21:06,WashingtonDC5D,38.905,-76.979
6D229161,Multiple_Gunshots,8/24/2018,20:19:20,WashingtonDC6D,38.877,-76.931
5D98167,Multiple_Gunshots,8/24/2018,23:09:52,WashingtonDC5D,38.923,-76.972
7D295531,Multiple_Gunshots,8/25/2018,0:45:50,WashingtonDC7D,38.829,-77.005
7D295532,Multiple_Gunshots,8/25/2018,0:45:54,WashingtonDC7D,38.829,-77.006
7D295533,Gunshot_or_Firecracker,8/25/2018,0:53:24,WashingtonDC7D,38.844,-76.973
5D98170,Multiple_Gunshots,8/25/2018,1:23:27,WashingtonDC5D,38.912,-76.987
5D98171,Multiple_Gunshots,8/25/2018,1:23:42,WashingtonDC5D,38.912,-76.986
5D98172,Multiple_Gunshots,8/25/2018,1:23:55,WashingtonDC5D,38.912,-76.986
6D229187,Single_Gunshot,8/25/2018,1:58:25,WashingtonDC6D,38.883,-76.951
6D229188,Multiple_Gunshots,8/25/2018,1:59:22,WashingtonDC6D,38.89,-76.954
6D229189,Multiple_Gunshots,8/25/2018,1:59:27,WashingtonDC6D,38.905,-76.951
6D229190,Single_Gunshot,8/25/2018,2:00:19,WashingtonDC6D,38.89,-76.954
6D229191,Multiple_Gunshots,8/25/2018,2:40:50,WashingtonDC6D,38.886,-76.952
6D229192,Gunshot_or_Firecracker,8/25/2018,2:46:21,WashingtonDC6D,38.883,-76.946
6D229194,Gunshot_or_Firecracker,8/25/2018,3:22:53,WashingtonDC6D,38.89,-76.954
6D229195,Single_Gunshot,8/25/2018,3:23:05,WashingtonDC6D,38.89,-76.954
6D229196,Single_Gunshot,8/25/2018,3:23:14,WashingtonDC6D,38.89,-76.955
6D229198,Multiple_Gunshots,8/25/2018,3:31:23,WashingtonDC6D,38.911,-76.933
5D98190,Single_Gunshot,8/25/2018,14:34:20,WashingtonDC5D,38.905,-76.994
4D75654,Single_Gunshot,8/25/2018,19:06:23,WashingtonDC4D,38.935,-77.023
6D229226,Gunshot_or_Firecracker,8/25/2018,20:09:30,WashingtonDC6D,38.886,-76.929
3D75164,Single_Gunshot,8/25/2018,20:17:49,WashingtonDC3D,38.915,-77.023
7D295597,Single_Gunshot,8/25/2018,20:43:22,WashingtonDC7D,38.837,-76.989
1D105045,Single_Gunshot,8/25/2018,22:02:54,WashingtonDC1D,38.874,-77.013
4D75670,Multiple_Gunshots,8/26/2018,0:34:53,WashingtonDC4D,38.939,-77.019
6D229290,Single_Gunshot,8/26/2018,0:59:39,WashingtonDC6D,38.893,-76.929
6D229295,Multiple_Gunshots,8/26/2018,1:53:17,WashingtonDC6D,38.882,-76.936
7D295640,Gunshot_or_Firecracker,8/26/2018,2:56:57,WashingtonDC7D,38.855,-76.968
7D295644,Multiple_Gunshots,8/26/2018,3:12:41,WashingtonDC7D,38.832,-76.99
6D229305,Single_Gunshot,8/26/2018,3:15:35,WashingtonDC6D,38.891,-76.928
5D98230,Multiple_Gunshots,8/26/2018,3:31:09,WashingtonDC5D,38.922,-76.975
7D295647,Multiple_Gunshots,8/26/2018,3:51:02,WashingtonDC7D,38.833,-76.989
5D98231,Single_Gunshot,8/26/2018,3:51:46,WashingtonDC5D,38.893,-76.982
6D229308,Single_Gunshot,8/26/2018,4:33:23,WashingtonDC6D,38.881,-76.931
6D229310,Multiple_Gunshots,8/26/2018,4:42:17,WashingtonDC6D,38.894,-76.935
7D295651,Single_Gunshot,8/26/2018,5:28:13,WashingtonDC7D,38.86,-76.996
6D229312,Single_Gunshot,8/26/2018,15:09:31,WashingtonDC6D,38.887,-76.933
6D229321,Single_Gunshot,8/26/2018,16:53:20,WashingtonDC6D,38.9,-76.948
5D98239,Multiple_Gunshots,8/26/2018,17:48:18,WashingtonDC5D,38.909,-76.983
6D229324,Single_Gunshot,8/26/2018,19:28:17,WashingtonDC6D,38.905,-76.946
6D229325,Single_Gunshot,8/26/2018,19:28:54,WashingtonDC6D,38.905,-76.946
3D75184,Single_Gunshot,8/26/2018,19:47:00,WashingtonDC3D,38.923,-77.026
3D75185,Single_Gunshot,8/26/2018,19:47:08,WashingtonDC3D,38.923,-77.026
7D295658,Single_Gunshot,8/26/2018,19:58:45,WashingtonDC7D,38.845,-76.998
5D98241,Single_Gunshot,8/26/2018,20:21:19,WashingtonDC5D,38.924,-76.988
6D229330,Multiple_Gunshots,8/26/2018,22:04:05,WashingtonDC6D,38.893,-76.952
6D229331,Multiple_Gunshots,8/26/2018,22:04:29,WashingtonDC6D,38.893,-76.952
6D229332,Multiple_Gunshots,8/26/2018,22:04:35,WashingtonDC6D,38.902,-76.947
7D295675,Single_Gunshot,8/26/2018,22:05:11,WashingtonDC7D,38.854,-76.973
7D295676,Multiple_Gunshots,8/26/2018,22:30:33,WashingtonDC7D,38.853,-76.972
6D229333,Single_Gunshot,8/26/2018,23:29:40,WashingtonDC6D,38.906,-76.953
7D295680,Single_Gunshot,8/27/2018,0:28:17,WashingtonDC7D,38.849,-76.976
6D229341,Multiple_Gunshots,8/27/2018,1:16:56,WashingtonDC6D,38.899,-76.945
6D229342,Single_Gunshot,8/27/2018,1:17:49,WashingtonDC6D,38.899,-76.945
6D229345,Multiple_Gunshots,8/27/2018,2:27:15,WashingtonDC6D,38.882,-76.94
7D295685,Single_Gunshot,8/27/2018,3:15:02,WashingtonDC7D,38.845,-76.972
1D105065,Multiple_Gunshots,8/27/2018,3:38:30,WashingtonDC1D,38.888,-76.984
3D75225,Single_Gunshot,8/27/2018,4:44:01,WashingtonDC3D,38.93,-77.029
7D295698,Multiple_Gunshots,8/27/2018,9:29:28,WashingtonDC7D,38.863,-76.982
7D295724,Multiple_Gunshots,8/27/2018,20:50:43,WashingtonDC7D,38.863,-76.983
6D229388,Multiple_Gunshots,8/27/2018,21:41:47,WashingtonDC6D,38.886,-76.926
5D98271,Single_Gunshot,8/27/2018,22:31:12,WashingtonDC5D,38.904,-76.979
6D229395,Multiple_Gunshots,8/28/2018,0:17:04,WashingtonDC6D,38.881,-76.926
6D229396,Multiple_Gunshots,8/28/2018,0:17:12,WashingtonDC6D,38.882,-76.924
6D229398,Multiple_Gunshots,8/28/2018,0:18:39,WashingtonDC6D,38.9,-76.917
7D295742,Single_Gunshot,8/28/2018,1:20:51,WashingtonDC7D,38.86,-76.99
7D295743,Single_Gunshot,8/28/2018,1:20:57,WashingtonDC7D,38.86,-76.991
7D295744,Multiple_Gunshots,8/28/2018,1:24:39,WashingtonDC7D,38.826,-77.003
6D229402,Multiple_Gunshots,8/28/2018,2:15:20,WashingtonDC6D,38.881,-76.935
7D295775,Gunshot_or_Firecracker,8/28/2018,20:38:16,WashingtonDC7D,38.853,-76.967
6D229422,Multiple_Gunshots,8/28/2018,21:49:53,WashingtonDC6D,38.906,-76.949
7D295779,Multiple_Gunshots,8/28/2018,22:53:17,WashingtonDC7D,38.834,-76.997
6D229423,Single_Gunshot,8/28/2018,23:11:21,WashingtonDC6D,38.89,-76.953
7D295782,Multiple_Gunshots,8/29/2018,4:03:17,WashingtonDC7D,38.853,-76.966
6D229437,Gunshot_or_Firecracker,8/29/2018,14:57:41,WashingtonDC6D,38.879,-76.932
5D98310,Single_Gunshot,8/29/2018,21:14:14,WashingtonDC5D,38.904,-76.983
6D229455,Single_Gunshot,8/30/2018,1:05:48,WashingtonDC6D,38.872,-76.971
7D295896,Gunshot_or_Firecracker,8/30/2018,21:13:36,WashingtonDC7D,38.855,-76.969
7D295901,Multiple_Gunshots,8/30/2018,23:05:07,WashingtonDC7D,38.826,-77.005
7D295902,Multiple_Gunshots,8/30/2018,23:05:21,WashingtonDC7D,38.826,-77.005
7D295904,Multiple_Gunshots,8/31/2018,0:15:26,WashingtonDC7D,38.855,-76.972
5D98334,Multiple_Gunshots,8/31/2018,0:35:53,WashingtonDC5D,38.911,-76.985
4D75727,Multiple_Gunshots,8/31/2018,19:22:56,WashingtonDC4D,38.951,-77.021
6D229482,Multiple_Gunshots,8/31/2018,20:10:57,WashingtonDC6D,38.883,-76.939
6D229484,Multiple_Gunshots,8/31/2018,21:47:45,WashingtonDC6D,38.876,-76.933
6D229488,Single_Gunshot,8/31/2018,22:27:36,WashingtonDC6D,38.894,-76.921
7D295937,Multiple_Gunshots,8/31/2018,23:01:17,WashingtonDC7D,38.853,-76.975
5D98345,Gunshot_or_Firecracker,9/1/2018,0:41:53,WashingtonDC5D,38.922,-76.988
6D229489,Multiple_Gunshots,9/1/2018,0:50:55,WashingtonDC6D,38.901,-76.937
7D295939,Multiple_Gunshots,9/1/2018,1:29:26,WashingtonDC7D,38.845,-76.998
7D295940,Multiple_Gunshots,9/1/2018,1:29:35,WashingtonDC7D,38.845,-76.999
7D295941,Single_Gunshot,9/1/2018,1:29:48,WashingtonDC7D,38.845,-76.998
4D75728,Multiple_Gunshots,9/1/2018,3:14:48,WashingtonDC4D,38.935,-77.021
5D98346,Single_Gunshot,9/1/2018,3:51:43,WashingtonDC5D,38.9,-76.981
5D98347,Multiple_Gunshots,9/1/2018,3:51:51,WashingtonDC5D,38.9,-76.981
6D229510,Multiple_Gunshots,9/1/2018,12:13:48,WashingtonDC6D,38.879,-76.931
6D229511,Multiple_Gunshots,9/1/2018,12:13:50,WashingtonDC6D,38.879,-76.931
7D295955,Multiple_Gunshots,9/1/2018,18:12:10,WashingtonDC7D,38.846,-76.996
6D229571,Multiple_Gunshots,9/2/2018,0:15:31,WashingtonDC6D,38.903,-76.925
7D296007,Multiple_Gunshots,9/2/2018,0:17:43,WashingtonDC7D,38.863,-76.983
6D229583,Multiple_Gunshots,9/2/2018,1:31:32,WashingtonDC6D,38.869,-76.968
6D229584,Single_Gunshot,9/2/2018,2:22:29,WashingtonDC6D,38.882,-76.928
7D296024,Single_Gunshot,9/2/2018,17:46:03,WashingtonDC7D,38.83,-77.002
7D296025,Single_Gunshot,9/2/2018,17:46:05,WashingtonDC7D,38.83,-77.002
6D229597,Multiple_Gunshots,9/2/2018,18:31:17,WashingtonDC6D,38.882,-76.936
3D75271,Multiple_Gunshots,9/2/2018,20:42:09,WashingtonDC3D,38.933,-77.023
7D296049,Single_Gunshot,9/2/2018,21:16:05,WashingtonDC7D,38.844,-77
7D296077,Multiple_Gunshots,9/2/2018,22:13:22,WashingtonDC7D,38.845,-76.983
5D98374,Gunshot_or_Firecracker,9/2/2018,22:24:13,WashingtonDC5D,38.912,-76.987
7D296086,Multiple_Gunshots,9/2/2018,23:34:07,WashingtonDC7D,38.832,-76.995
7D296087,Multiple_Gunshots,9/2/2018,23:34:12,WashingtonDC7D,38.838,-76.992
7D296088,Multiple_Gunshots,9/2/2018,23:34:14,WashingtonDC7D,38.842,-76.988
6D229666,Single_Gunshot,9/3/2018,0:37:49,WashingtonDC6D,38.88,-76.926
7D296091,Multiple_Gunshots,9/3/2018,2:26:57,WashingtonDC7D,38.828,-76.996
6D229669,Multiple_Gunshots,9/3/2018,5:55:20,WashingtonDC6D,38.887,-76.952
6D229670,Single_Gunshot,9/3/2018,5:55:47,WashingtonDC6D,38.887,-76.952
6D229671,Gunshot_or_Firecracker,9/3/2018,5:57:08,WashingtonDC6D,38.887,-76.959
7D296093,Single_Gunshot,9/3/2018,7:30:02,WashingtonDC7D,38.844,-76.972
7D296094,Multiple_Gunshots,9/3/2018,7:41:59,WashingtonDC7D,38.829,-76.995
6D229685,Multiple_Gunshots,9/3/2018,14:30:37,WashingtonDC6D,38.878,-76.931
6D229720,Single_Gunshot,9/3/2018,21:13:44,WashingtonDC6D,38.893,-76.93
6D229732,Gunshot_or_Firecracker,9/3/2018,22:08:13,WashingtonDC6D,38.868,-76.961
6D229733,Multiple_Gunshots,9/3/2018,22:11:53,WashingtonDC6D,38.889,-76.955
7D296191,Multiple_Gunshots,9/3/2018,22:43:18,WashingtonDC7D,38.857,-76.973
7D296192,Single_Gunshot,9/3/2018,23:11:31,WashingtonDC7D,38.837,-76.99
7D296193,Single_Gunshot,9/3/2018,23:11:36,WashingtonDC7D,38.837,-76.99
7D296194,Multiple_Gunshots,9/3/2018,23:11:38,WashingtonDC7D,38.837,-76.99
6D229738,Multiple_Gunshots,9/4/2018,0:33:50,WashingtonDC6D,38.899,-76.939
7D296202,Multiple_Gunshots,9/4/2018,1:04:41,WashingtonDC7D,38.835,-76.988
6D229740,Single_Gunshot,9/4/2018,3:25:18,WashingtonDC6D,38.888,-76.956
7D296205,Multiple_Gunshots,9/4/2018,3:34:46,WashingtonDC7D,38.845,-76.971
6D229777,Multiple_Gunshots,9/4/2018,17:00:59,WashingtonDC6D,38.871,-76.975
7D296239,Multiple_Gunshots,9/4/2018,19:55:42,WashingtonDC7D,38.855,-76.97
6D229782,Multiple_Gunshots,9/4/2018,22:31:41,WashingtonDC6D,38.885,-76.958
7D296253,Multiple_Gunshots,9/5/2018,0:58:28,WashingtonDC7D,38.864,-76.982
6D229789,Gunshot_or_Firecracker,9/5/2018,3:15:51,WashingtonDC6D,38.886,-76.957
6D229791,Multiple_Gunshots,9/5/2018,3:39:25,WashingtonDC6D,38.891,-76.957
6D229803,Single_Gunshot,9/5/2018,17:31:47,WashingtonDC6D,38.894,-76.928
6D229804,Single_Gunshot,9/5/2018,20:12:18,WashingtonDC6D,38.868,-76.97
6D229807,Gunshot_or_Firecracker,9/5/2018,22:19:01,WashingtonDC6D,38.886,-76.952
6D229808,Multiple_Gunshots,9/5/2018,22:19:32,WashingtonDC6D,38.886,-76.952
7D296278,Multiple_Gunshots,9/5/2018,22:59:08,WashingtonDC7D,38.842,-76.987
6D229810,Multiple_Gunshots,9/5/2018,23:04:22,WashingtonDC6D,38.893,-76.915
5D98455,Gunshot_or_Firecracker,9/6/2018,0:18:41,WashingtonDC5D,38.899,-76.976
7D296282,Single_Gunshot,9/6/2018,0:45:53,WashingtonDC7D,38.867,-76.979
6D229815,Multiple_Gunshots,9/6/2018,12:59:32,WashingtonDC6D,38.887,-76.952
6D229816,Multiple_Gunshots,9/6/2018,12:59:41,WashingtonDC6D,38.887,-76.952
6D229817,Multiple_Gunshots,9/6/2018,12:59:52,WashingtonDC6D,38.887,-76.952
1D105404,Multiple_Gunshots,9/6/2018,18:01:40,WashingtonDC1D,38.877,-77.015
6D229827,Multiple_Gunshots,9/6/2018,20:51:46,WashingtonDC6D,38.886,-76.951
7D296327,Multiple_Gunshots,9/6/2018,20:58:30,WashingtonDC7D,38.855,-76.972
7D296328,Multiple_Gunshots,9/6/2018,21:26:32,WashingtonDC7D,38.857,-76.972
7D296329,Multiple_Gunshots,9/6/2018,21:27:03,WashingtonDC7D,38.856,-76.972
7D296330,Multiple_Gunshots,9/6/2018,22:03:39,WashingtonDC7D,38.831,-77.006
5D98465,Single_Gunshot,9/6/2018,23:25:09,WashingtonDC5D,38.915,-76.982
6D229838,Single_Gunshot,9/7/2018,0:00:32,WashingtonDC6D,38.901,-76.939
6D229839,Single_Gunshot,9/7/2018,2:50:03,WashingtonDC6D,38.909,-76.931
6D229840,Single_Gunshot,9/7/2018,3:25:10,WashingtonDC6D,38.89,-76.923
4D75848,Multiple_Gunshots,9/7/2018,20:22:36,WashingtonDC4D,38.949,-77.016
4D75849,Single_Gunshot,9/7/2018,20:22:49,WashingtonDC4D,38.949,-77.016
7D296374,Multiple_Gunshots,9/7/2018,21:19:38,WashingtonDC7D,38.843,-76.993
6D229889,Gunshot_or_Firecracker,9/8/2018,0:17:52,WashingtonDC6D,38.874,-76.97
7D296379,Single_Gunshot,9/8/2018,2:23:38,WashingtonDC7D,38.846,-76.981
7D296380,Multiple_Gunshots,9/8/2018,2:30:48,WashingtonDC7D,38.828,-76.997
6D229893,Single_Gunshot,9/8/2018,4:22:53,WashingtonDC6D,38.896,-76.927
6D229896,Gunshot_or_Firecracker,9/8/2018,16:08:55,WashingtonDC6D,38.91,-76.94
6D229904,Gunshot_or_Firecracker,9/8/2018,20:44:27,WashingtonDC6D,38.888,-76.928
7D296406,Multiple_Gunshots,9/8/2018,22:34:42,WashingtonDC7D,38.851,-76.971
6D229906,Multiple_Gunshots,9/9/2018,0:27:42,WashingtonDC6D,38.878,-76.932
6D229907,Single_Gunshot,9/9/2018,0:44:48,WashingtonDC6D,38.891,-76.925
6D229908,Multiple_Gunshots,9/9/2018,5:23:29,WashingtonDC6D,38.892,-76.945
7D296411,Single_Gunshot,9/9/2018,13:07:57,WashingtonDC7D,38.857,-76.987
6D229911,Single_Gunshot,9/9/2018,19:54:08,WashingtonDC6D,38.89,-76.93
6D229920,Single_Gunshot,9/10/2018,3:12:32,WashingtonDC6D,38.894,-76.918
3D75345,Single_Gunshot,9/10/2018,4:31:20,WashingtonDC3D,38.913,-77.017
6D229929,Multiple_Gunshots,9/10/2018,15:46:44,WashingtonDC6D,38.886,-76.952
6D229930,Multiple_Gunshots,9/10/2018,15:46:44,WashingtonDC6D,38.886,-76.954
7D296423,Multiple_Gunshots,9/10/2018,16:52:08,WashingtonDC7D,38.86,-76.992
5D98554,Single_Gunshot,9/10/2018,17:20:51,WashingtonDC5D,38.905,-76.982
6D229935,Gunshot_or_Firecracker,9/10/2018,19:18:33,WashingtonDC6D,38.905,-76.951
7D296426,Multiple_Gunshots,9/10/2018,20:03:32,WashingtonDC7D,38.835,-76.98
7D296441,Multiple_Gunshots,9/10/2018,21:38:22,WashingtonDC7D,38.831,-77.003
7D296442,Gunshot_or_Firecracker,9/10/2018,21:55:21,WashingtonDC7D,38.867,-76.982
6D229937,Single_Gunshot,9/10/2018,21:58:03,WashingtonDC6D,38.908,-76.93
7D296443,Multiple_Gunshots,9/10/2018,22:44:20,WashingtonDC7D,38.835,-76.988
5D98567,Single_Gunshot,9/10/2018,22:48:27,WashingtonDC5D,38.921,-77.001
6D229939,Multiple_Gunshots,9/10/2018,23:14:34,WashingtonDC6D,38.907,-76.949
7D296448,Multiple_Gunshots,9/11/2018,0:38:00,WashingtonDC7D,38.862,-76.985
3D75349,Single_Gunshot,9/11/2018,2:53:45,WashingtonDC3D,38.918,-77.016
3D75350,Multiple_Gunshots,9/11/2018,2:53:50,WashingtonDC3D,38.918,-77.016
7D296455,Multiple_Gunshots,9/11/2018,9:28:03,WashingtonDC7D,38.863,-76.983
7D296465,Multiple_Gunshots,9/11/2018,13:17:45,WashingtonDC7D,38.856,-76.99
7D296471,Multiple_Gunshots,9/11/2018,16:29:21,WashingtonDC7D,38.834,-76.99
1D105492,Multiple_Gunshots,9/11/2018,17:22:22,WashingtonDC1D,38.874,-77.013
4D75871,Multiple_Gunshots,9/11/2018,19:14:22,WashingtonDC4D,38.933,-77.024
6D229955,Single_Gunshot,9/11/2018,19:17:38,WashingtonDC6D,38.886,-76.952
1D105495,Multiple_Gunshots,9/11/2018,21:19:48,WashingtonDC1D,38.871,-77.012
5D98579,Multiple_Gunshots,9/11/2018,22:15:03,WashingtonDC5D,38.907,-76.985
3D75354,Multiple_Gunshots,9/11/2018,22:34:36,WashingtonDC3D,38.919,-77.017
6D229958,Multiple_Gunshots,9/11/2018,22:50:32,WashingtonDC6D,38.89,-76.957
7D296480,Multiple_Gunshots,9/12/2018,0:55:07,WashingtonDC7D,38.852,-76.966
6D229965,Multiple_Gunshots,9/12/2018,2:57:42,WashingtonDC6D,38.905,-76.95
3D75362,Multiple_Gunshots,9/12/2018,19:33:49,WashingtonDC3D,38.931,-77.019
4D75881,Multiple_Gunshots,9/12/2018,20:28:30,WashingtonDC4D,38.954,-77.026
7D296512,Single_Gunshot,9/12/2018,21:39:13,WashingtonDC7D,38.867,-76.982
6D230015,Multiple_Gunshots,9/12/2018,22:26:30,WashingtonDC6D,38.904,-76.951
5D98600,Multiple_Gunshots,9/13/2018,1:46:39,WashingtonDC5D,38.922,-76.987
6D230017,Single_Gunshot,9/13/2018,2:17:39,WashingtonDC6D,38.9,-76.941
6D230018,Gunshot_or_Firecracker,9/13/2018,4:00:14,WashingtonDC6D,38.906,-76.949
7D296522,Single_Gunshot,9/13/2018,16:27:17,WashingtonDC7D,38.854,-76.967
3D75365,Gunshot_or_Firecracker,9/13/2018,17:29:37,WashingtonDC3D,38.923,-77.032
3D75372,Gunshot_or_Firecracker,9/13/2018,22:09:47,WashingtonDC3D,38.907,-77.022
7D296547,Gunshot_or_Firecracker,9/13/2018,23:54:04,WashingtonDC7D,38.845,-76.977
5D98618,Single_Gunshot,9/14/2018,0:18:10,WashingtonDC5D,38.899,-76.976
5D98619,Single_Gunshot,9/14/2018,0:18:15,WashingtonDC5D,38.899,-76.975
7D296550,Multiple_Gunshots,9/14/2018,2:18:13,WashingtonDC7D,38.827,-76.998
6D230034,Multiple_Gunshots,9/14/2018,2:25:10,WashingtonDC6D,38.868,-76.949
6D230035,Multiple_Gunshots,9/14/2018,3:57:37,WashingtonDC6D,38.885,-76.951
